Gebele,540,862173,0.43
Heijes,251,336476,0.52
Besl,307,123961,0.32
Collinot,606,413348,0.81
Jumpertz,203,274831,0.53
Lipner,308,167991,0.05
Taniar,918,409438,0.02
Papelis,814,84144,0.75
Picci,947,556082,0.31
Kankaanpaa,251,436643,0.15
Mallette,802,738024,0.97
Eisenstadt,406,199524,0.61
Gutz,318,199209,0.73
Ciolek,907,410454,0.69
Zilberstein,319,754901,0.41
Schwaller,602,237561,0.90
Kokeny,636,511468,0.02
Kamoun,479,412586,0.54
Comellas,864,542281,0.54
Toussaint,952,106792,0.98
Veillon,618,755888,0.09
Capps,307,238588,0.26
Martyna,302,100676,0.31
Rajman,270,657434,0.75
Leitman,205,281196,0.59
Ruger,918,600872,0.24
OYoung,225,15350,0.02
Janusz,504,870768,0.31
Patrick,731,790015,0.91
Kerpedjiev,812,777708,0.51
Bernick,202,499509,0.50
Coveyou,682,857528,0.56
Schamp,970,326069,0.78
Sudkamp,307,115806,0.36
Lovett,401,450775,0.04
Mottet,816,601973,0.97
Aly,720,360689,0.05
Tsatalos,785,457236,0.68
Even,615,171618,0.65
Kodama,231,392146,0.09
Orphanoudakis,740,425709,0.20
Flouret,602,344983,0.11
Lenhof,804,787944,0.89
Pioli,870,691307,0.32
Sadaoui,304,620452,0.73
Tsunoo,248,632267,0.49
Nepomniaschy,205,552760,0.57
Groette,435,462527,0.13
Gutenmakher,541,225882,0.98
Wingstedt,978,156071,0.50
Tada,435,756088,0.46
Gurel,410,483646,0.45
Meinke,240,19898,0.34
Kabatianski,401,648853,0.67
Braban,802,203350,0.42
Brodal,802,86196,0.32
Schnabel,513,126693,0.51
Meyers,478,769774,0.16
Lazard,312,930533,0.78
Phuc,701,614231,0.20
Lutz,775,447827,0.38
Okuhata,609,951773,0.49
Globig,203,678412,0.71
Riad,609,633403,0.69
Husband,251,82586,0.12
Nisiyama,718,451989,0.31
Bax,307,566114,0.76
Rosenberg,401,696471,0.40
Lonning,864,286228,0.92
Baldoni,925,487608,0.79
Ndumu,769,786461,0.41
Belo,740,180604,0.86
Thenmozhi,848,278694,0.12
Trachtenberg,502,799310,0.70
Cannata,775,374065,0.50
Ramaswamy,202,299418,0.94
Walrath,251,531620,0.41
Nangia,402,421351,0.36
Gentina,417,745470,0.60
Ercolano,603,647030,0.76
Reeves,985,900185,0.21
Pricer,660,917975,0.72
Henders,304,484266,0.59
Zaguia,218,860212,0.16
Lofaso,360,545322,0.96
Sunjaya,701,133972,0.08
Polster,202,914901,0.83
Tsumoto,317,10373,0.56
Furner,216,992930,0.47
Brunk,808,817654,0.13
Zeltzer,202,658483,0.39
Aisbett,615,503029,0.82
Goft,551,686417,0.58
Lappalainen,787,313874,0.46
Gugerty,808,744956,0.32
Samtaney,631,719260,0.83
Improta,616,904343,0.88
Spinner,208,900988,0.81
Halfin,301,326982,0.78
Gesli,620,185767,0.84
Moudgil,318,926789,0.08
Rahmer,603,290720,0.42
Nayani,603,891836,0.91
Krishnaswamy,401,747530,0.47
Gulla,208,937195,0.38
Braban,313,334917,0.06
Muchnick,225,726767,0.32
Indiresan,505,194765,0.08
Krychniak,774,659636,0.60
Matteis,304,489446,0.95
Arazi,602,736146,0.19
Malabarba,859,673208,1.00
Nollmann,870,54901,0.17
Chiarodo,913,369653,0.53
Ozturk,912,376460,0.46
Cazalens,605,559973,0.57
Pinna,770,996878,0.04
Kandlur,941,905461,0.47
Porkaew,208,476590,0.55
Corbi,775,267752,0.13
Viney,704,375472,0.01
Aso,231,282811,0.71
Benjauthrit,939,841675,0.90
Westcott,931,599013,0.75
Rivera,701,678022,0.69
Lieflander,609,846665,0.78
Smalley,202,363567,0.74
Monteverde,281,186870,0.98
Calabrese,402,785079,0.58
Riet,918,476624,0.06
Abeysinghe,605,459696,0.21
Pottossine,501,656256,0.78
Sulack,980,741135,0.60
Hoare,740,545865,0.60
Preishuber,517,218601,0.31
Tuminaro,636,278746,0.74
Gonzalez,913,48134,0.54
Raskhodnikova,712,221495,0.46
McFarlan,484,403277,0.16
Uhrig,763,96160,0.11
Canas,651,943200,0.39
Cau,980,17796,0.68
Berend,920,307232,0.65
Rebaine,318,422946,0.17
Chown,817,929212,0.72
Bandat,928,77181,0.60
Eco,513,616457,0.28
Shmyglevsky,206,799148,0.32
Goldschlager,302,758449,0.26
Widenauer,410,449716,0.74
Schmidt,406,809035,0.43
Astor,301,232698,0.08
Dickey,928,2587,0.41
Rieh,302,577721,0.08
Leeper,251,584858,0.08
Mobasher,228,765443,0.63
Rosenbohm,443,949501,0.92
Melter,314,160189,0.51
Villani,717,238546,0.12
Vivekananda,605,34791,0.60
Graefe,769,31559,0.65
Stabell,870,377420,0.53
Oelmann,440,669579,0.95
Ushio,406,697918,0.23
Ciampichetti,918,236799,0.32
Xianchang,603,730349,0.14
Ruamviboonsuk,313,686865,0.87
Osman,605,906566,0.03
Iino,256,806147,0.87
Boday,308,905184,0.17
Salice,603,274424,0.87
Karuno,225,854960,0.43
Gonzales,808,211573,0.10
Sufrin,641,50876,0.72
Gascon,605,451604,0.11
Legeard,225,315216,0.88
Wenger,307,288888,0.81
Lunbeck,551,69548,0.28
Campr,985,372493,0.41
Vasconcelos,828,133607,0.42
Lyle,307,86496,0.38
Spoto,551,703436,0.54
Bestgen,585,595801,0.52
Spinner,864,274071,0.01
Littlefield,405,927407,0.45
Seiferas,719,250925,0.86
Lagnier,878,464844,0.80
Morton,574,898283,0.50
Holmback,816,533186,0.74
Csaba,808,307433,0.81
Metha,619,811154,0.35
Klugerman,401,99977,0.50
Whelan,551,544851,0.95
Trogemann,209,91500,0.43
Shimasaki,773,992964,0.70
Giannotti,641,842109,0.62
Delgrande,206,281439,0.09
Zwilling,301,917257,0.01
Simha,501,495840,0.98
Crovella,970,484330,0.78
Wischnewsky,208,655920,0.29
Baxter,478,302013,0.66
Bryce,302,707227,0.06
Gerasch,334,184984,0.31
Butter,702,532094,0.71
Geertgens,308,232908,0.09
Marsiglia,541,889178,0.11
Rauch,907,672861,0.05
Kamber,606,683511,0.70
Trevillyan,605,339133,0.66
Braunmuller,515,520838,0.74
Beidas,910,484785,0.31
Gurevitch,360,820326,0.08
Strivastav,901,652731,0.66
Aparicio,443,71428,0.66
Pokorny,801,25371,0.34
Sobalvarro,706,793976,0.55
Hertzberg,207,778450,0.14
Papelis,319,126860,0.91
Karszt,971,719289,0.52
IJdens,319,170273,0.43
Anderssen,701,71755,0.07
Beckermann,703,65625,0.10
Mercankosk,701,58744,0.29
Gras,720,810790,0.50
Rasala,208,177325,0.76
Philippow,731,427655,0.45
Amalou,907,272857,0.47
Couchot,571,387581,0.09
Clarke,603,158681,0.94
Riexinger,939,465475,0.13
Laakso,781,465764,0.93
Picco,907,977367,0.48
Xiaowen,205,135497,0.73
Hemerly,503,554339,0.11
Fleckenstein,870,795892,0.84
Gulla,913,222983,0.30
Jaklic,719,694382,0.26
Giavitto,207,207070,0.99
Malfon,808,340518,0.11
Graft,904,829379,0.11
Graf,701,303724,0.81
Stojanovski,219,711517,0.31
Parmee,317,166311,0.42
Sorribes,650,31311,0.79
Bitz,939,450555,0.19
Soderston,763,255737,0.79
Kshemkalyani,660,339745,0.27
Commoner,501,117121,0.66
Laguitton,907,946724,0.99
Sigillito,339,620614,0.38
Muchnick,218,683402,0.44
Norwood,517,570215,0.34
Rushforth,651,304477,0.33
Moshman,231,277141,0.47
Focacci,302,62673,0.78
Sleeman,337,177933,0.93
Sinolakis,260,618698,0.16
Ozols,219,642175,0.11
Ioroi,505,151598,0.14
Serizawa,939,98084,0.95
Mobasseri,862,516377,0.65
Brimkov,580,240868,0.48
Kohno,662,565582,0.69
Lunbeck,612,848326,0.57
Peschl,716,445761,0.88
Kopecky,612,372027,0.30
Cools,479,541024,0.32
Wachs,719,469468,0.08
Tetongnon,601,568799,0.76
Hogen,207,299724,0.73
MacLean,719,66566,0.03
Vinze,920,572520,0.82
Tsotsos,740,749878,0.81
Aloia,701,321793,0.69
Tierney,843,875171,0.63
Gist,302,32743,0.80
Wilk,304,441482,0.17
Azuma,435,49186,0.52
Gibbens,701,802502,0.74
Mitkov,910,899735,0.58
Ratha,302,183264,0.13
Belz,520,610343,0.13
Hansdah,304,546040,0.45
Grad,203,657247,0.46
Reye,318,865180,0.51
Cunliffe,814,385072,0.86
Pitschke,850,45616,0.94
Oppenheim,202,583061,0.14
Wansing,802,790208,0.41
Nadon,904,996185,0.66
Ullmann,641,551897,0.40
Graehl,973,992161,0.84
Roskies,207,96133,0.24
Mercer,920,395632,0.30
Paludetto,865,557636,0.23
Rios,520,626567,0.85
Nadel,831,724576,0.61
Letelier,323,445008,0.20
Weatherhead,413,968696,0.86
Tartalja,951,637898,0.35
Srihari,401,692123,0.37
Koperczak,571,818128,0.59
Lauff,703,619866,0.55
Winzer,479,879284,0.24
Keustermans,603,188758,0.94
Lahiri,801,71900,0.79
Masullo,907,363459,0.16
Isahara,262,106619,0.33
Erde,765,384674,0.13
Rosenblad,702,487084,0.42
White,503,346725,0.16
Razdan,480,100358,0.99
Broscius,802,446145,0.22
Debregeas,520,167963,0.99
Madnick,860,913889,0.77
Tadokoro,508,807509,0.76
Paleczny,267,579460,0.91
Iwaihara,808,373592,0.29
Trivedi,228,665649,0.80
Keates,208,694984,0.62
Sloope,479,415178,0.77
Kranzdorf,808,672384,0.33
Rothwell,859,138421,0.09
Pena,309,792126,0.33
Maaren,603,409433,0.24
Bojadziev,425,881684,0.97
Tryon,540,854308,0.70
Rothemund,303,321894,0.12
Popa,801,738274,0.02
Gadbois,939,974413,0.07
Zajac,706,920664,0.47
Muntz,719,774940,0.06
Boksenbaum,509,30559,0.32
Kafeza,406,402646,0.14
Vrancken,240,186878,0.15
Felici,225,792561,0.42
Naumovich,731,693321,0.66
Gerlhof,757,208410,0.37
Elkadi,307,74658,0.47
Jakobovits,217,878485,0.98
Gavrilov,208,355264,0.01
Rosenmann,808,822148,0.55
Nadon,845,328283,0.20
Olivero,401,470873,0.96
Stalnaker,787,643012,0.18
Beauzamy,878,727629,0.37
Rothwell,907,37344,0.64
Kogge,316,269526,0.74
Finsterwalder,501,733969,0.49
Schall,334,695799,0.96
Pragasky,402,721903,0.92
Angluin,435,636722,0.05
Shalini,319,715812,0.89
Brancadori,503,537824,0.33
Skwarecki,804,554013,0.51
Purkayastha,505,959881,0.34
Rosin,862,575312,0.86
Jette,918,279866,0.95
Bals,216,608968,0.15
Lessing,870,624049,0.08
Lakoumentas,952,943876,0.30
Eisinger,620,203423,0.67
Corvi,775,115805,0.22
Rapin,603,673950,0.34
Schultze,520,225637,0.05
Tassinari,720,506698,0.12
Elihai,907,503566,0.37
Tomeh,314,677228,0.05
Parkin,302,762442,0.71
Ciotti,937,284456,0.84
Osoba,801,780635,0.54
Ewards,203,409220,0.08
Madeira,931,974752,0.08
Melski,918,700500,0.75
Luksch,939,769348,0.19
Balazs,508,826270,0.17
Bazgan,701,510756,0.13
Brookson,605,8938,0.08
Gerdt,202,70097,0.06
Negoita,757,862701,0.84
Berghel,785,170687,0.42
Psaltis,802,286971,0.39
Orejas,775,500679,0.84
Swist,224,897057,0.55
Bergere,307,72203,0.59
Zemlin,907,280230,0.70
Stifter,620,256687,0.02
Hernek,573,590350,0.74
Latch,570,947624,0.80
Lageweg,608,11472,0.22
Brizzi,240,763212,0.87
Sommer,352,204338,0.35
Telerman,413,109442,0.54
Howerton,435,124274,0.99
Cockcroft,406,617441,0.99
Awdeh,215,126428,0.53
Luke,231,383977,0.93
Fadous,302,487704,0.76
Wossner,641,751333,0.75
Danielsson,505,784049,0.89
Protasov,785,470165,0.06
Nishizeki,773,442161,0.92
Majors,307,797645,0.07
Shankland,605,647441,0.42
Grabner,914,803454,0.14
Walstra,801,296842,0.16
Oerlemans,502,159419,0.70
Azagury,406,102751,0.53
Raoux,939,122845,0.51
Savaria,228,428573,0.83
Baliga,802,472272,0.91
Capucciati,615,55398,0.06
Harangsri,708,885770,0.50
Cesareni,815,39566,0.64
Demmer,339,981972,0.98
Wothke,302,402207,0.19
Puustjarvi,769,324474,0.21
Abrahao,229,626558,0.62
Rutten,907,744583,0.29
Krinke,302,147479,0.09
Renz,801,517083,0.37
Behm,205,801536,0.74
Murdoch,928,453645,0.55
Raja,240,352950,0.55
Cullinane,937,494934,0.38
Elkadi,620,90225,0.41
Serot,907,318594,0.26
Littlehales,636,453219,0.33
Candy,260,951657,0.65
Chinal,801,772524,0.81
Lipson,907,187744,0.13
Vodislav,660,586444,0.14
Chowdhary,606,321767,0.98
Perelgut,505,840994,0.59
Makrucki,567,752081,0.23
Griffioen,505,402634,0.89
Rathsack,435,29270,0.75
Scraton,334,314128,0.43
Hadon,208,744990,0.70
Salustowicz,302,364265,0.58
Lefas,917,275564,0.65
Nagashima,971,218963,0.93
Acildiev,302,109626,0.79
Gutz,843,641165,0.36
Puerta,614,743982,0.71
Borzovs,939,449118,0.17
Getis,423,746355,0.64
Carey,302,424057,0.11
Uyttendaele,802,616493,0.89
Noda,228,836563,0.79
Dan,769,812607,0.78
Rine,503,497202,0.06
Nador,253,287783,0.13
Skuppin,951,135736,0.40
Torasso,651,10599,0.84
Skogmar,574,242825,0.91
Ashtaputre,785,335422,0.01
Assche,802,74312,0.76
Heeffer,870,507099,0.50
Alewine,985,926462,0.33
Mallett,302,415008,0.48
Dighe,909,224754,0.07
Bill,580,123034,0.66
Haggerty,906,919368,0.33
Duijvestijn,860,780476,0.87
Macrosson,515,170087,0.81
Fioravanti,775,376196,0.22
Tomescu,208,162554,0.50
Msuda,208,900260,0.77
Frisse,702,204052,0.26
Diaconis,208,540230,0.91
Bayoumi,505,113736,0.27
Carle,803,567308,0.54
Spell,802,617143,0.65
Sztandera,907,751017,0.30
Denecker,603,859951,0.33
Scaife,860,115943,0.72
Calisti,423,140118,0.83
Rosay,602,618368,0.41
Zlatin,215,386875,0.96
Sauder,980,784609,0.30
Boersen,620,860370,0.43
Masiero,901,582580,0.87
Alpay,307,913770,0.95
Menezes,208,428486,0.75
Dalton,928,838242,0.89
Gillo,256,734646,0.76
Cherifa,662,12855,0.08
Mesnard,860,270326,0.07
Herget,754,251300,0.89
Obradovic,812,703368,0.59
Ratuski,304,634810,0.68
Rijn,419,438858,0.24
Padman,630,233686,0.71
Reifer,401,500592,0.07
Loiselle,603,505522,0.08
Gadbois,651,566414,0.36
Nadel,520,659307,0.57
Silberberg,603,788163,0.38
Elenbaas,573,45805,0.34
Kern,251,806372,0.94
Bresenham,608,88512,0.60
Ismaeel,218,211858,0.70
Bouloucos,719,585415,0.56
Karatsu,787,324090,0.23
Theis,802,276982,0.74
Givaty,321,392763,0.01
Brislawn,814,280983,0.66
Forin,816,794480,0.55
Cridlig,765,562785,0.43
Riguzzi,769,846742,0.69
Haemer,917,223152,0.00
Leazer,563,967826,0.40
McAfee,320,287398,0.27
Romboli,605,16003,0.25
Carapuca,401,252236,0.87
Kochs,701,816629,0.56
Gien,775,806700,0.14
Rain,334,781397,0.61
Read,919,543051,0.38
Pelletreau,860,75001,0.80
Morisio,603,906289,0.02
Zielinski,207,643430,0.83
Kirkerud,763,239393,0.21
Kain,919,994722,0.14
Kavvadias,603,357956,0.99
Shmuely,435,855934,0.67
Benton,253,250966,0.42
Spehner,302,593500,1.00
Shephard,920,207002,0.69
Brattka,334,900200,0.14
Thompson,401,82352,0.82
Voiskunskii,316,268497,0.68
Decatur,434,934594,0.11
Kombarov,479,685020,0.20
Shimazaki,339,694772,0.33
Crabtree,307,185393,0.17
Junping,217,718907,0.65
Salmon,509,13963,0.88
Day,207,770897,0.82
Radecki,586,186631,0.07
Hemmerling,402,700653,0.43
Jueneman,501,890323,0.59
Belkhatir,320,46182,0.38
Baldoza,801,632187,0.62
Rudstrom,202,795772,0.05
Abraham,339,331143,0.90
Speckmann,808,94306,0.07
Olveszky,949,520624,0.18
Kapp,701,868160,0.75
Gunn,307,307745,0.55
Guerrieri,603,114450,0.27
Jankowitz,605,952835,0.13
Devries,707,986650,0.67
Theuretzbacher,701,149071,0.01
Stamm,216,656705,0.60
Ruger,801,344678,0.28
Ikehara,312,756265,0.79
Amagasa,480,10463,0.65
Zobel,508,764544,0.96
Benveniste,207,129503,0.35
Bruza,352,170018,0.03
McSherry,541,278353,0.52
Klevans,701,596493,0.96
Musha,210,445865,0.02
Ishak,816,430533,0.39
Petzsch,317,270528,0.96
Stepanek,410,714777,0.16
Praeger,775,667054,0.33
Crossley,307,68403,0.92
Guyer,717,478837,0.35
Shnaider,907,66922,0.54
Nute,816,333798,0.82
Wilf,307,883621,0.28
Kisuki,312,420688,0.92
Lason,816,339047,0.16
Golgstein,918,332952,0.03
Taniar,502,72960,0.20
Cavendish,214,771932,0.37
Lanphier,937,191162,0.92
Zaguia,302,962291,0.91
Sandhu,406,628620,0.81
Dierolf,254,242742,0.77
Heijst,561,81112,0.26
Gudeman,860,64273,0.07
Susaki,308,464267,0.43
Etzion,401,528801,0.02
Gustafsson,435,632229,0.05
Iwadare,605,498832,0.10
Kirschenbaum,410,754543,0.59
Pangrle,601,431153,0.11
Lampaert,765,391996,0.58
Kourie,920,306645,0.65
Barnhill,551,557804,0.36
Wahls,318,581273,0.48
Lejter,318,336019,0.96
Steckelberg,858,132518,0.74
Collavizza,928,696948,0.40
Iwanski,351,349596,0.80
Ratan,509,897155,0.39
Aronsson,918,155564,0.31
Harnett,231,668489,0.24
Petersson,865,98965,0.89
Gotz,940,337197,0.60
Plavsic,308,207562,0.54
Cincotta,307,931957,0.80
Padhye,312,381420,0.68
Ratha,719,42112,0.55
MacNaughton,501,923686,0.99
Weedon,401,687837,0.92
Trevathan,949,928350,0.67
Smaragdakis,812,716128,0.03
Kauffels,207,697466,0.18
Subramaniyam,612,541627,0.82
Dairiki,615,385327,0.40
Adalal,731,557673,0.07
Assadi,630,550942,0.97
Unni,586,988274,0.15
Verelst,252,349558,0.62
Clamen,786,659226,0.98
Zonno,469,110237,0.45
Boreale,316,520323,0.23
Rohlicek,765,37581,0.35
Ulfberg,561,310357,0.10
Einsfeld,520,528313,0.77
Arazi,404,437862,0.64
Shelburne,207,65116,0.78
Srimani,785,900043,0.71
Busillo,406,755782,0.56
Hooker,605,51901,0.64
Kahale,302,579914,0.30
Lanzl,228,336381,0.05
Winn,318,75623,0.06
Bruin,860,242602,0.67
Trumbly,307,695367,0.23
Demeyer,908,182630,0.33
Koperski,630,833648,0.01
Capps,207,118344,0.27
Daly,857,747713,0.50
Stollon,505,575165,0.80
Goor,603,986784,0.78
Lavin,202,884927,0.44
Karunanithi,614,826857,0.39
Junnemann,912,461470,0.96
Kirkwood,615,294977,0.74
Renear,406,68600,0.04
Colombani,228,479529,0.86
Handel,802,118993,0.21
Eichhorn,906,378470,0.09
Ratto,435,799032,0.10
Macpherson,719,870060,0.62
Mueller,505,435434,0.25
Rebbapragada,678,196233,0.59
Rutkowski,907,4370,0.07
Calvary,802,511378,0.88
Naggar,301,137048,0.33
Dwork,605,971592,0.88
Tsigas,502,908796,0.06
Carreras,219,569335,0.70
Tichkiewitch,435,265859,0.66
Redey,435,314755,0.68
Skeen,302,160267,0.60
Broer,985,822759,0.31
Micheaux,603,974869,0.13
Turakainen,412,5468,0.74
Cucker,401,186178,0.58
Schappert,985,869544,0.04
Lofaso,772,854817,0.38
Pardyak,541,240594,0.75
Redey,808,42636,0.52
Reghabi,646,826284,0.65
Janusz,509,339817,0.37
Serlin,970,194562,0.67
Katragadda,435,330067,0.75
Desal,301,474201,0.50
Raney,515,230594,0.23
Boynton,939,833796,0.95
Marinova,678,894705,0.84
Wichaipanitch,262,714623,0.06
Retz,325,417243,0.72
Jimbo,918,190758,0.04
Bleumer,505,834508,0.53
Srimani,608,714078,0.30
Rivers,907,50467,0.41
Dovidio,605,977104,0.83
Kate,970,924102,0.00
Anrig,562,569370,0.74
Schimmler,801,246417,0.13
Lindenberg,505,920509,0.35
Corso,202,55769,0.36
Hirsbrunner,660,503172,0.32
Taubenfeld,517,65414,0.67
Leiva,769,418906,0.24
Ishisone,919,433161,0.88
Schauser,203,460622,0.24
Powley,808,621973,0.64
Ahn,913,285574,0.13
Terwilliger,708,506748,0.73
Clares,801,225299,0.31
Demoen,608,817387,0.33
Udding,443,589421,0.87
Dalphin,612,997612,0.75
Belanger,662,804680,0.99
Grandbois,802,58449,0.73
Tyldesley,917,408137,0.01
Maciel,971,294596,0.39
Couclelis,551,400203,0.35
Argamon,307,658007,0.74
Muhling,206,47614,0.79
Stiver,605,785489,0.53
Kalefeld,401,235470,0.01
Frederiksen,304,458260,0.52
Soicher,320,433882,0.62
Ranft,769,228695,0.15
Qureshi,605,238056,0.23
Gwinn,615,809233,0.44
Schmittgen,702,893998,0.14
Lally,302,628748,0.88
Angebranndt,270,451713,0.54
Dimopoulos,641,437452,0.95
Schiper,907,646037,0.36
Goldhammer,402,538986,0.99
Gerards,412,541985,0.61
Abb,907,189728,0.11
Schonegge,787,135879,0.19
Bozzano,304,935589,0.59
Krauter,509,370460,0.35
Crabtree,208,728650,0.07
Hoepner,912,189601,0.15
Rovan,505,507204,0.03
Even,936,413987,0.15
Juvan,720,908943,0.45
Bottou,228,324221,0.81
Olivero,925,476372,0.39
McCoy,703,775474,0.49
Linares,406,207873,0.45
Sarstedt,551,223216,0.72
Nagata,808,438143,0.85
Dratva,567,908634,0.36
Hanakawa,469,969961,0.59
Antognini,505,54893,0.98
Graaf,269,564484,0.21
Compeau,425,979698,0.28
Ulema,603,180872,0.77
Boersen,775,942396,0.41
Thimonier,270,453384,0.06
Pacholski,580,204071,0.32
Ang,864,622526,0.54
Sagonas,248,358623,0.29
Anick,702,875473,0.70
Wijesekera,605,13989,0.76
Luga,262,374356,0.23
Geertgens,307,247627,0.70
Papaconstantinou,808,360794,0.57
Heinisuo,507,160745,0.04
Schlimbach,206,430365,0.02
Erbach,414,70214,0.06
Stabell,225,322122,0.53
Piveteau,608,45,0.77
Yershov,775,626880,0.58
Bolbourn,541,105066,0.01
Ramsdell,571,823239,0.49
Surjaatmadja,501,483382,0.27
Mankoff,702,627417,0.38
Fanti,920,921982,0.35
Jespers,319,236144,0.55
Glowinski,775,591622,0.68
Devore,248,675077,0.93
Lejter,971,220980,0.87
ONeill,651,251952,0.93
Pagnutti,785,39649,0.88
Nunn,802,813125,0.31
Beretta,252,638219,0.77
Genin,302,666166,0.07
Laitinen,616,590471,0.85
Lienert,939,695491,0.86
Uchiyama,202,442442,0.78
Styblinski,218,753864,0.59
Abrahao,480,532661,0.27
Todesco,808,197176,0.42
Hossley,701,67743,0.10
Tazi,864,454527,0.25
Fidelak,803,844960,0.79
Drettakis,203,861942,0.38
Asuru,313,328923,0.39
Otillio,308,455126,0.09
Clearwater,407,844664,0.15
Mackey,912,448842,0.54
dAcierno,907,636819,0.16
Grbic,901,313508,0.49
Nyce,878,387356,0.56
Starr,401,73794,0.62
Kharin,479,727197,0.42
Tiskin,415,498289,0.83
Jushchenko,713,148071,0.96
Clonts,225,270741,0.93
Grabczewski,208,16171,0.35
Kreveld,939,758444,0.69
Ackley,787,131295,0.70
Kadoda,302,89449,0.36
DeGroot,828,731280,0.57
Pollatschek,937,747970,0.72
Vigier,907,625854,0.76
Thorelli,206,220150,0.41
Tata,316,789014,0.91
Westarp,802,326226,0.69
Kasriel,947,656104,0.84
Ponighaus,618,374736,0.49
Isaacson,505,902784,0.69
Olagunju,301,907846,0.56
Weller,715,975472,0.25
Leishman,770,826058,0.62
Kingham,912,114858,0.10
Shiple,601,437956,0.58
Gerth,802,341135,0.26
Akselsen,515,959294,0.62
Habel,304,831234,0.42
Colombet,281,651785,0.50
Straney,406,202410,0.48
Pelezar,808,462962,0.28
Osmani,208,179818,0.70
Ruhle,203,456031,0.42
Vondran,334,962950,0.46
Pinkerton,202,744222,0.34
Cassel,501,327924,0.39
Geurts,603,314541,0.26
Inamori,906,363475,0.72
Antao,605,715280,0.77
Rana,212,348482,0.85
Jezek,650,494580,0.79
McKee,913,393882,0.22
Murthy,203,377080,0.41
Jarwala,414,686464,0.02
Heyers,435,422946,0.62
Spiegler,605,543565,0.13
Bridges,860,708680,0.52
Wickramasinghe,765,285192,0.27
Gurevitch,770,379910,0.85
Zonta,631,476210,0.62
Asperti,443,636028,0.27
Siegl,207,253593,0.93
Lipsky,443,663852,0.47
Ehlers,917,802355,0.02
Hoidn,314,716033,0.34
Corazza,240,248443,0.37
Bickmore,918,81098,0.82
Bracher,801,774285,0.10
Serafimovski,763,346488,0.33
Ludascher,302,152123,0.23
Herger,308,12128,0.05
Balaguer,502,305499,0.51
Goodrum,808,97570,0.10
Giaretta,479,220743,0.26
Aboulnasr,979,101671,0.75
Senouci,207,615494,0.77
Soloway,405,544286,0.34
Mitsui,573,939949,0.20
Eisinger,252,63335,1.00
Tjiang,808,755988,0.27
Spieker,775,730453,0.30
Linusson,252,28925,0.88
Stiles,224,376692,0.71
Ukkonen,775,70867,0.03
Imbert,719,860736,0.07
Tsunakawa,603,536577,0.86
Carletta,505,755707,0.87
Rissanen,706,90408,0.84
Marinova,812,353736,0.57
Merro,505,305246,0.62
DeGroot,978,599549,0.28
Roura,434,736448,0.81
Erev,641,994451,0.47
Franzblau,202,149393,0.10
Setlzner,703,535526,0.13
Dershowitz,202,924634,0.17
Khedri,203,177383,0.30
Flandrena,505,214800,0.80
Bourassa,845,413055,0.91
Troxel,979,28343,0.84
Coradeschi,719,496880,0.34
Bazgan,202,290947,0.50
Smotherman,276,761607,0.89
Gils,304,864871,0.04
Lubin,425,533988,0.75
Sanabria,260,453989,0.24
Havelund,218,187368,0.48
Pierro,573,638394,0.79
Sawamiphakdi,712,775311,0.22
Dass,208,648644,0.85
Khoury,302,751501,0.84
Krone,505,422152,0.44
Groger,207,251249,0.35
Jording,304,9626,0.62
Hubbers,240,114136,0.09
Samarapungavan,907,882469,0.47
Nguifo,307,810827,0.25
Sutter,208,353295,0.61
Shigei,215,528505,0.20
Schmeck,785,74476,0.10
Valtchev,701,124353,0.84
Nascimento,360,304212,0.05
Ibel,913,738275,0.97
Steckler,802,95343,0.62
Darell,830,323937,0.35
Nyberg,814,936229,0.00
Kavasseri,308,759073,0.20
Capps,781,549185,0.92
Silberberg,623,285770,0.12
Lance,330,443683,0.44
Rahmstorf,207,479949,0.63
Tiemann,662,551272,0.68
Bonollo,701,298673,0.69
Kushner,939,475733,0.54
Dorsett,256,920745,0.59
Myllymaki,401,84587,0.43
Dubernard,662,242118,0.92
Buzzard,773,133250,0.69
Chevallet,912,136974,0.52
Kesselman,430,521340,0.50
Biolsi,406,216892,0.52
Grnarov,620,380788,0.73
Koide,316,518152,0.55
Lokketangen,662,551241,0.24
Falvo,609,285038,0.12
Baek,479,30483,0.32
Antonisse,307,918924,0.46
Bill,304,356461,0.49
Deves,401,862181,0.61
Guiu,205,864420,0.53
Huchard,586,877770,0.94
Rosenblitt,770,578870,0.81
Barg,620,611839,0.89
Viragh,337,442406,0.60
Greef,608,629284,0.39
Zinovjev,401,810523,0.10
Boffa,406,905074,0.48
Seiler,612,662992,0.88
Mitkov,430,573896,0.16
Suwa,606,686916,0.00
Welinder,907,856630,0.71
Kodera,801,204082,0.39
Englert,210,244450,0.53
Kelleghan,574,74430,0.85
Usher,636,736776,0.30
Bodei,701,235245,0.99
Kornatzky,260,853106,0.84
Binding,802,483522,0.42
Hooman,731,76627,0.22
Huleihel,219,459928,0.05
Stille,601,78661,0.73
Barthou,985,975784,0.73
Aboutabl,406,125683,0.46
Gregoire,904,768441,0.80
Shinagawa,719,749063,0.31
Pitt,502,384181,0.88
Kokeny,701,194522,0.89
Heyman,937,98662,0.49
Jette,971,271228,0.87
Peris,603,52615,0.62
Behr,402,430876,0.96
Couchot,603,258878,0.48
Winzer,216,390935,0.27
